store,category,brand,product,full_product_text,price,sale_price,price_unit,per_unit_price,sale_per_unit_price,units,price_per_1,is_sale,data_last_refreshed_at,sale_valid_until
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Baby Spinach or Spring Mix,COMPLIMENTS Baby Spinach or Spring Mix,,5.99,each,,1.919871794871795,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Gala Apples,COMPLIMENTS Gala Apples,,4.99,each,,0.36670252855723506,100g,True,True,02/23/2023,03/01
sobeys,flyer,,"Buttercup, Acorn, Butternut or Spaghetti Squash","Buttercup, Acorn, Butternut or Spaghetti Squash",,1.99,/lb 4.39/kg,,1.99,,False,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS ORGANIC Stuffing Mushrooms,COMPLIMENTS ORGANIC Stuffing Mushrooms,,5.49,each,,1.3828715365239295,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Mini Potatoes,COMPLIMENTS Mini Potatoes,,3.49,each,,0.5132352941176471,100g,True,True,02/23/2023,03/01
sobeys,flyer,,Farm Fresh Bouquet,Farm Fresh Bouquet,,12.99,each,,12.99,,True,True,02/23/2023,03/01
sobeys,flyer,,Gerbera Daisies,Gerbera Daisies,,5.99,each,,5.99,,True,True,02/23/2023,03/01
sobeys,flyer,,Venus Fly Trap,Venus Fly Trap,,7.99,each,,7.99,,True,True,02/23/2023,03/01
sobeys,flyer,,Rose and Alstromeria Bouquet,Rose and Alstromeria Bouquet,,12.99,each,,12.99,,True,True,02/23/2023,03/01
sobeys,flyer,,get recipe,get recipe,,,each,,,,True,True,02/23/2023,03/01
sobeys,flyer,STERLING SILVER,STERLING SILVER Fresh Boneless Striploin Grilling Steaks or Premium Oven Roast,STERLING SILVER Fresh Boneless Striploin Grilling Steaks or Premium Oven Roast,,16.99,/lb 37.46/kg,,16.99,,False,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Fresh AIR-CHILLED Whole Chicken,COMPLIMENTS Fresh AIR-CHILLED Whole Chicken,,3.99,/lb 8.80/kg,,3.99,,False,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Fresh AIR-CHILLED Split Chicken Wings,COMPLIMENTS Fresh AIR-CHILLED Split Chicken Wings,,5.99,/lb 13.21/kg,,5.99,,False,True,02/23/2023,03/01
sobeys,flyer,,Fresh Pork Tenderloin,Fresh Pork Tenderloin,,5.99,/lb 13.21/kg,,5.99,,False,True,02/23/2023,03/01
sobeys,flyer,,Fresh Beef Hip Stir Fry or Minute Steaks,Fresh Beef Hip Stir Fry or Minute Steaks,,6.99,/lb 15.41/kg,,6.99,,False,True,02/23/2023,03/01
sobeys,flyer,,Fresh Boneless Pork Loin Centre and Rib Roasts or Chops,Fresh Boneless Pork Loin Centre and Rib Roasts or Chops,,3.99,/lb 8.80/kg,,3.99,,False,True,02/23/2023,03/01
sobeys,flyer,,Fresh Boneless Whole Pork Loin Centre and Rib Portion,Fresh Boneless Whole Pork Loin Centre and Rib Portion,,3.49,/lb 7.69/kg,,3.49,,False,True,02/23/2023,03/01
sobeys,flyer,STERLING SILVER,STERLING SILVER Fresh Boneless Whole Eye Of Round,STERLING SILVER Fresh Boneless Whole Eye Of Round,,6.99,/lb 15.41/kg,,6.99,,False,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,"COMPLIMENTS Honey Garlic, Mild and Hot Italian or Breakfast Pork Sausage","COMPLIMENTS Honey Garlic, Mild and Hot Italian or Breakfast Pork Sausage",,12.0,each,,0.8571428571428572,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Frozen Lasagna or Mac & Cheese,COMPLIMENTS Frozen Lasagna or Mac & Cheese,,8.99,each,,0.899,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Meatballs,COMPLIMENTS Meatballs,,8.99,each,,1.6053571428571427,100g,True,True,02/23/2023,03/01
sobeys,flyer,,Lean Ground Beef Burgers,Lean Ground Beef Burgers,,6.49,/lb 14.31./kg,,6.49,,False,True,02/23/2023,03/01
sobeys,flyer,,In-store Made Onion and Swiss or Smoked Bacon and Cheddar Lean Ground Beef or Jalapeño and Monterey Jack or Kale Ground Turkey Meatballs or Meatloaves,In-store Made Onion and Swiss or Smoked Bacon and Cheddar Lean Ground Beef or Jalapeño and Monterey Jack or Kale Ground Turkey Meatballs or Meatloaves,,6.99,/lb 15.41/kg,,6.99,,False,True,02/23/2023,03/01
sobeys,flyer,,Seasoned Lamb Loin Chops,Seasoned Lamb Loin Chops,,11.99,/lb 26.43/kg,,11.99,,False,True,02/23/2023,03/01
sobeys,flyer,MARCANGELO,MARCANGELO Pork or Chicken Souvlaki,MARCANGELO Pork or Chicken Souvlaki,,13.99,each,,2.9145833333333333,100g,True,True,02/23/2023,03/01
sobeys,flyer,CHRIS BROTHERS,CHRIS BROTHERS Bologna Chub,CHRIS BROTHERS Bologna Chub,,9.99,each,,0.666,100g,True,True,02/23/2023,03/01
sobeys,flyer,POGO,POGO original,POGO original,,8.99,each,,0.899,1ea,True,True,02/23/2023,03/01
sobeys,flyer,,COMPLIMENTS Plant-Based Meatballs & Chicken Strips,COMPLIMENTS Plant-Based Meatballs & Chicken Strips,,8.99,each,,1.798,100g,True,True,02/23/2023,03/01
sobeys,flyer,MAPLE LEAF,"MAPLE LEAF Prime Breaded Chicken Wings, Strips, Nuggets, Burgers or Stuffed Chicken Cutlettes or Dino Nuggets","MAPLE LEAF Prime Breaded Chicken Wings, Strips, Nuggets, Burgers or Stuffed Chicken Cutlettes or Dino Nuggets",,12.99,each,,2.319642857142857,100g,True,True,02/23/2023,03/01
sobeys,flyer,,DYNASTY MEAT Lamb Skewers,DYNASTY MEAT Lamb Skewers,,15.99,each,,5.33,100g,True,True,02/23/2023,03/01
sobeys,flyer,,Fresh Rainbow Trout Fillets,Fresh Rainbow Trout Fillets,,11.99,/lb 26.43/kg,,11.99,,False,True,02/23/2023,03/01
sobeys,flyer,,Fresh Mussels,Fresh Mussels,,5.99,each,,0.6604189636163176,100g,True,True,02/23/2023,03/01
sobeys,flyer,,NANUK Smoked Sockeye or Coho Salmon,NANUK Smoked Sockeye or Coho Salmon,,9.99,each,,11.75294117647059,100g,True,True,02/23/2023,03/01
sobeys,flyer,,COMPLIMENTS or PANACHE Seafood Appetizers,COMPLIMENTS or PANACHE Seafood Appetizers,,9.99,each,,3.9642857142857144,100g,True,True,02/23/2023,03/01
sobeys,flyer,,COMPLIMENTS Cooked Shrimp Rings with Sauce,COMPLIMENTS Cooked Shrimp Rings with Sauce,,21.99,each,,4.269902912621359,100g,True,True,02/23/2023,03/01
sobeys,flyer,PANACHE,PANACHE Hot Smoked Atlantic Salmon Strips,PANACHE Hot Smoked Atlantic Salmon Strips,,8.99,each,,5.993333333333333,100g,True,True,02/23/2023,03/01
sobeys,flyer,,Wild Halibut Portions,Wild Halibut Portions,,9.99,each,,7.135714285714285,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS NATURALLY SIMPLE Wild Pink Salmon Fillets,COMPLIMENTS NATURALLY SIMPLE Wild Pink Salmon Fillets,,14.99,each,,1.6508810572687227,100g,True,True,02/23/2023,03/01
sobeys,flyer,,Maki Sushi Boat,Maki Sushi Boat,,11.0,each,,2.75,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Salads,COMPLIMENTS Salads,,5.99,each,,0.7047058823529412,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Dips or Hummus,COMPLIMENTS Dips or Hummus,,5.49,with Scene+ Card,,1.2092511013215859,100g,False,True,02/23/2023,03/01
sobeys,flyer,,Chicken Dinner,Chicken Dinner,,18.99,each,,4.457746478873239,100g,True,True,02/23/2023,03/01
sobeys,flyer,Le Gruyère,Le Gruyère AOP,Le Gruyère AOP,,4.99,/100 g,,4.99,100g,False,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Brie,COMPLIMENTS Brie,,3.49,/100 g,,3.49,,False,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Feta,COMPLIMENTS Feta,,6.49,each,,3.245,100g,True,True,02/23/2023,03/01
sobeys,flyer,COWS,COWS Cheddar,COWS Cheddar,,9.99,each,,4.995,100g,True,True,02/23/2023,03/01
sobeys,flyer,PANACHE,PANACHE Angus Roast Beef or Texas Style Mesquite Beef Brisket,PANACHE Angus Roast Beef or Texas Style Mesquite Beef Brisket,,3.99,/100 g,,3.99,,False,True,02/23/2023,03/01
sobeys,flyer,MAPLE LEAF,MAPLE LEAF Natural Selections Sliced Deli Meats,MAPLE LEAF Natural Selections Sliced Deli Meats,,13.99,each,,3.730666666666667,100g,True,True,02/23/2023,03/01
sobeys,flyer,,"Homestyle Oat Bran, Mountain Grain or Good Haven Bread","Homestyle Oat Bran, Mountain Grain or Good Haven Bread",,3.79,each,,0.8422222222222222,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Baguettes White or Multigrain,COMPLIMENTS Baguettes White or Multigrain,,2.29,each,,0.7633333333333333,100g,True,True,02/23/2023,03/01
sobeys,flyer,,Artisan Breads,Artisan Breads,,3.99,with scene+card,,1.064,100g,False,True,02/23/2023,03/01
sobeys,flyer,,Raisin Bread,Raisin Bread,,3.99,each,,0.8866666666666667,100g,True,True,02/23/2023,03/01
sobeys,flyer,,"Butter Crust, Dutch Crunch, Soft Italia or Sesame Seed Topped Bread","Butter Crust, Dutch Crunch, Soft Italia or Sesame Seed Topped Bread",,3.79,each,,0.8422222222222222,100g,True,True,02/23/2023,03/01
sobeys,flyer,,Homestyle Low Fat Multigrain Bread,Homestyle Low Fat Multigrain Bread,,3.79,each,,0.8422222222222222,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Garlic Texas Toast,COMPLIMENTS Garlic Texas Toast,,5.29,each,,0.829153605015674,100g,True,True,02/23/2023,03/01
sobeys,flyer,,deli,deli,,,each,,,,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Naan Dippers,COMPLIMENTS Naan Dippers,,4.0,ea when you buy 2 or more,,2.0,100g,False,True,02/23/2023,03/01
sobeys,flyer,TRE STELLE,TRE STELLE Mozzarella Ball,TRE STELLE Mozzarella Ball,,8.49,ea when you buy 2 or more,,2.4970588235294118,100g,False,True,02/23/2023,03/01
sobeys,flyer,MARIE CALLENDER'S,MARIE CALLENDER'S Frozen Meals,MARIE CALLENDER'S Frozen Meals,,7.99,with Scene+ Card,,1.175,100g,False,True,02/23/2023,03/01
sobeys,flyer,STOUFFER'S,"STOUFFER'S Bowl Fulls, Life Cuisine Bowls, Fit Bowls or Wraps","STOUFFER'S Bowl Fulls, Life Cuisine Bowls, Fit Bowls or Wraps",,4.99,ea when you buy 2 or more,,1.8830188679245283,100g,False,True,02/23/2023,03/01
sobeys,flyer,STOUFFER'S,STOUFFER'S Flatbreads or Diner Classics,STOUFFER'S Flatbreads or Diner Classics,,3.99,each,,1.1083333333333334,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Frozen Entrées,COMPLIMENTS Frozen Entrées,,1.79,ea when you buy 2 or more,,0.788546255506608,100g,False,True,02/23/2023,03/01
sobeys,flyer,SWANSON,SWANSON Pies,SWANSON Pies,,4.0,each,,1.0,100g,True,True,02/23/2023,03/01
sobeys,flyer,GREEN GIANT,GREEN GIANT Riced Cauliflower,GREEN GIANT Riced Cauliflower,,3.99,each,,1.4098939929328622,100g,True,True,02/23/2023,03/01
sobeys,flyer,MCCAIN,MCCAIN Breakfast Bowls,MCCAIN Breakfast Bowls,,3.99,each,,1.9950000000000003,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Frozen Orange Juice,COMPLIMENTS Frozen Orange Juice,,1.99,each,,1.99,,True,True,02/23/2023,03/01
sobeys,flyer,,TWO GOOD Greek Yogurt,TWO GOOD Greek Yogurt,,3.99,each,,0.9975,1ea,True,True,02/23/2023,03/01
sobeys,flyer,ACTIVIA,ACTIVIA Yogurt,ACTIVIA Yogurt,,6.99,each,,0.5825,1ea,True,True,02/23/2023,03/01
sobeys,flyer,MCCAIN,MCCAIN Deep'n Delicious Cakes,MCCAIN Deep'n Delicious Cakes,,5.99,each,,1.1745098039215687,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Frozen Vegetables,COMPLIMENTS Frozen Vegetables,,3.99,each,,0.798,100g,True,True,02/23/2023,03/01
sobeys,flyer,,MILK2GO or NESTLÉ Milkshake,MILK2GO or NESTLÉ Milkshake,,1.69,each,,1.69,,True,True,02/23/2023,03/01
sobeys,flyer,NATREL,NATREL PLUS Protein Milk,NATREL PLUS Protein Milk,,6.79,each,,0.3395,100ml,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Aerosol Whipped Cream,COMPLIMENTS Aerosol Whipped Cream,,3.49,each,,1.5511111111111113,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Orange Juice,COMPLIMENTS Orange Juice,,4.69,each,,0.30454545454545456,100ml,True,True,02/23/2023,03/01
sobeys,flyer,,LACTANTIA Flavoured Butter,LACTANTIA Flavoured Butter,,2.99,each,,2.392,100g,True,True,02/23/2023,03/01
sobeys,flyer,ARMSTRONG,ARMSTRONG Cheese Sticks,ARMSTRONG Cheese Sticks,,11.99,each,,1.903174603174603,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Free Run Large White Eggs,COMPLIMENTS Free Run Large White Eggs,,5.49,each,,0.4575,1ea,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,"COMPLIMENTS Havarti, Monterey Jack or Gouda Cheese","COMPLIMENTS Havarti, Monterey Jack or Gouda Cheese",,4.99,each,,1.2475,100g,True,True,02/23/2023,03/01
sobeys,flyer,ZEVIA,ZEVIA Energy,ZEVIA Energy,,2.79,with Scene+ Card,,2.79,,False,True,02/23/2023,03/01
sobeys,flyer,SENSIBLE PORTIONS,SENSIBLE PORTIONS,SENSIBLE PORTIONS,,2.99,each,,2.4916666666666667,100g,True,True,02/23/2023,03/01
sobeys,flyer,KASHI,KASHI ORGANIC Cereal,KASHI ORGANIC Cereal,,5.99,each,,1.761764705882353,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS ORGANIC 100% Cranberry Juice,COMPLIMENTS ORGANIC 100% Cranberry Juice,,6.29,each,,6.29,,True,True,02/23/2023,03/01
sobeys,flyer,CENTRUM,CENTRUM Vitamins,CENTRUM Vitamins,,17.99,each,,0.2998333333333333,1ea,True,True,02/23/2023,03/01
sobeys,flyer,IRON VEGAN,IRON VEGAN Protein Bars or Supplements,IRON VEGAN Protein Bars or Supplements,,,each,,,,True,True,02/23/2023,03/01
sobeys,flyer,LENNY AND LARRY,LENNY AND LARRY Protein Cookies,LENNY AND LARRY Protein Cookies,,2.99,each,,2.6460176991150446,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS ORGANIC Large Eggs,COMPLIMENTS ORGANIC Large Eggs,,6.99,each,,0.5825,1ea,True,True,02/23/2023,03/01
sobeys,flyer,NATURE'S WAY,NATURE'S WAY Supplements,NATURE'S WAY Supplements,,,each,,,,True,True,02/23/2023,03/01
sobeys,flyer,OLYMPIC,OLYMPIC ORGANIC Yogurt,OLYMPIC ORGANIC Yogurt,,3.99,each,,0.6138461538461539,100g,True,True,02/23/2023,03/01
sobeys,flyer,GARDEIN,GARDEIN Meat Alternatives or Bowls,GARDEIN Meat Alternatives or Bowls,,4.99,each,,2.626315789473684,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS ORGANIC Cheese,COMPLIMENTS ORGANIC Cheese,,5.99,each,,2.995,100g,True,True,02/23/2023,03/01
sobeys,flyer,PEPPERIDGE FARM,PEPPERIDGE FARM Family Size Goldfish Crackers,PEPPERIDGE FARM Family Size Goldfish Crackers,,9.99,each,,1.332,100g,True,True,02/23/2023,03/01
sobeys,flyer,TRISCUIT,TRISCUIT Crackers,TRISCUIT Crackers,,3.0,ea when you buy 2 or more,,1.5,100g,False,True,02/23/2023,03/01
sobeys,flyer,,SKITTLES or STARBURST Candy or Gummies,SKITTLES or STARBURST Candy or Gummies,,3.49,each,,2.3112582781456954,100g,True,True,02/23/2023,03/01
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Rice Crispy Squares,COMPLIMENTS Rice Crispy Squares,,2.49,with scene+card,,1.4147727272727273,100g,False,True,02/23/2023,03/01
sobeys,flyer,HERSHEY'S,HERSHEY'S Family Bars,HERSHEY'S Family Bars,,2.49,each,,2.766666666666667,100g,True,True,02/23/2023,03/01
sobeys,flyer,,COCA-COLA or PEPSI Mini Cans,COCA-COLA or PEPSI Mini Cans,,4.0,ea when you buy 2 or more,,4.0,,False,True,02/23/2023,03/01
sobeys,flyer,,PEPSI or COCA-COLA Soft Drinks,PEPSI or COCA-COLA Soft Drinks,,,each,,,,True,True,02/23/2023,03/01
sobeys,flyer,TOSTITOS,TOSTITOS Tortilla Chips,TOSTITOS Tortilla Chips,,,each,,,100g,True,True,02/23/2023,03/01
sobeys,flyer,,MUNCHIES Snack Mix,MUNCHIES Snack Mix,,7.5,each,,1.5,100g,True,True,02/23/2023,03/01
sobeys,flyer,,VAN HOUTTE K-Cup® Pods,VAN HOUTTE K-Cup® Pods,,10.99,each,,0.9158333333333334,1ea,True,True,02/23/2023,03/01
sobeys,flyer,,TETLEY Orange Pekoe Tea,TETLEY Orange Pekoe Tea,,8.99,each,,0.06243055555555556,1ea,True,True,02/23/2023,03/01
