store,category,brand,product,full_product_text,price,sale_price,price_unit,per_unit_price,sale_per_unit_price,units,price_per_1,is_sale,data_last_refreshed_at,sale_valid_until
food_basics,flyer,,BREAKFAST ESSENTIALS,BREAKFAST ESSENTIALS,,6.99,EACH,,6.99,,False,True,03/16/2023,03/22
food_basics,flyer,VIM,VIM CREAM SINK CLEANER,VIM CREAM SINK CLEANER,,2.99,EACH,,2.99,,False,True,03/16/2023,03/22
food_basics,flyer,,CHARMIN ULTRA SOFT BATHROOM TISSUE,CHARMIN ULTRA SOFT BATHROOM TISSUE,,6.99,EACH,,6.99,,False,True,03/16/2023,03/22
food_basics,flyer,AFFRESH,AFFRESH WASHING MACHINE CLEANER,AFFRESH WASHING MACHINE CLEANER,,8.99,EACH,,8.99,,False,True,03/16/2023,03/22
food_basics,flyer,,DOWNY UNSTOPABLES OR GAIN FIREWORKS SCENT BOOSTERS,DOWNY UNSTOPABLES OR GAIN FIREWORKS SCENT BOOSTERS,,17.99,EACH,,17.99,,False,True,03/16/2023,03/22
food_basics,flyer,PAMPERS,PAMPERS EASY UPS,PAMPERS EASY UPS,,28.99,EACH,,28.99,,False,True,03/16/2023,03/22
food_basics,flyer,HUGGIES,HUGGIES DIAPERS,HUGGIES DIAPERS,,39.99,EACH,,39.99,,False,True,03/16/2023,03/22
food_basics,flyer,PAMPERS,PAMPERS BABY WIPES,PAMPERS BABY WIPES,,2.99,EACH,,2.99,,False,True,03/16/2023,03/22
food_basics,flyer,HUGGIES,HUGGIES NATURAL CARE WIPES,HUGGIES NATURAL CARE WIPES,,13.99,EACH,,13.99,,False,True,03/16/2023,03/22
food_basics,flyer,PERSONNELLE,PERSONNELLE BABY PURÉE,PERSONNELLE BABY PURÉE,,1.0,EACH,,1.0,,False,True,03/16/2023,03/22
food_basics,flyer,Q-TIPS,Q-TIPS COTTON SWABS,Q-TIPS COTTON SWABS,,3.99,EACH,,3.99,,False,True,03/16/2023,03/22
food_basics,flyer,IRISH SPRING,IRISH SPRING BODY WASH,IRISH SPRING BODY WASH,,3.99,EACH,,3.99,,False,True,03/16/2023,03/22
food_basics,flyer,HERBAL ESSENCES,HERBAL ESSENCES HAIR CARE,HERBAL ESSENCES HAIR CARE,,6.0,each,,3.0,,True,True,03/16/2023,03/22
food_basics,flyer,TRESEMMÉ,TRESEMMÉ HAIR CARE,TRESEMMÉ HAIR CARE,,7.99,EACH,,7.99,,False,True,03/16/2023,03/22
food_basics,flyer,LADY SPEED STICK,LADY SPEED STICK ANTIPERSPIRANT,LADY SPEED STICK ANTIPERSPIRANT,,2.49,EACH,,2.49,,False,True,03/16/2023,03/22
food_basics,flyer,,SECRET OR OLD SPICE DEODORANT,SECRET OR OLD SPICE DEODORANT,,3.99,EACH,,3.99,,False,True,03/16/2023,03/22
food_basics,flyer,COLGATE,COLGATE TOOTHPASTE OR TOOTHBRUSH,COLGATE TOOTHPASTE OR TOOTHBRUSH,,2.0,each,,1.0,,True,True,03/16/2023,03/22
food_basics,flyer,ORAL-B,ORAL-B DENTAL FLOSS,ORAL-B DENTAL FLOSS,,3.99,EACH,,3.99,,False,True,03/16/2023,03/22
food_basics,flyer,ORAL-B,ORAL-B TOOTHBRUSH,ORAL-B TOOTHBRUSH,,7.99,EACH,,7.99,,False,True,03/16/2023,03/22
food_basics,flyer,PERSONNELLE,PERSONNELLE PADS,PERSONNELLE PADS,,2.99,EACH,,2.99,,False,True,03/16/2023,03/22
food_basics,flyer,PERSONNELLE,PERSONNELLE PROTECTIVE UNDERWEAR,PERSONNELLE PROTECTIVE UNDERWEAR,,11.99,EACH,,11.99,,False,True,03/16/2023,03/22
food_basics,flyer,,ALWAYS DISCREET PROTECTIVE UNDERWEAR,ALWAYS DISCREET PROTECTIVE UNDERWEAR,,17.99,EACH,,17.99,,False,True,03/16/2023,03/22
food_basics,flyer,TENA,TENA INTIMATES PADS,TENA INTIMATES PADS,,18.99,EACH,,18.99,,False,True,03/16/2023,03/22
