store,category,brand,product,full_product_text,price,sale_price,price_unit,per_unit_price,sale_per_unit_price,units,price_per_1,is_sale,data_last_refreshed_at,sale_valid_until
freshco,flyer,,Hershey's Chocolate Easter Bunnies 113-170 g,Hershey's Chocolate Easter Bunnies 113-170 g,,4.99,each,,4.4159292035398225,100g,True,True,03/16/2023,03/22
freshco,flyer,,Compliments Easter Eggs or Mini Chocolate Eggs 200-250 g,Compliments Easter Eggs or Mini Chocolate Eggs 200-250 g,,3.29,each,,1.645,100g,True,True,03/16/2023,03/22
freshco,flyer,,Nestlé Easter Bunnies 85-100 g,Nestlé Easter Bunnies 85-100 g,,3.99,each,,4.694117647058824,100g,True,True,03/16/2023,03/22
freshco,flyer,,Kinder Easter Eggs Assorted 80-200 g,Kinder Easter Eggs Assorted 80-200 g,,4.99,each,,6.2375,100g,True,True,03/16/2023,03/22
freshco,flyer,,Cadbury Easter Singles 33-34 g,Cadbury Easter Singles 33-34 g,,1.09,each,,3.3030303030303036,100g,True,True,03/16/2023,03/22
freshco,flyer,,Nestle or Hershey's Easter Singles 25-45 g,Nestle or Hershey's Easter Singles 25-45 g,,0.99,each,,3.9599999999999995,100g,True,True,03/16/2023,03/22
freshco,flyer,,Ferrero Rocher Chocolate Rabbit 142-162.5 g,Ferrero Rocher Chocolate Rabbit 142-162.5 g,,8.99,each,,5.532307692307692,100g,True,True,03/16/2023,03/22
freshco,flyer,,Cadbury Creme Eggs or Mini Solid Eggs 148-154 g,Cadbury Creme Eggs or Mini Solid Eggs 148-154 g,,4.99,each,,3.371621621621622,100g,True,True,03/16/2023,03/22
freshco,flyer,,Nestlé Easter Cellos 100-150 g,Nestlé Easter Cellos 100-150 g,,4.49,each,,4.49,100g,True,True,03/16/2023,03/22
freshco,flyer,,Toffifee Candy 123 g,Toffifee Candy 123 g,,2.99,each,,2.4308943089430897,100g,True,True,03/16/2023,03/22
freshco,flyer,,Peeps Marshmallow Candy 85 g,Peeps Marshmallow Candy 85 g,,2.49,each,,2.9294117647058826,100g,True,True,03/16/2023,03/22
freshco,flyer,,Boursin Garlic & Herbs 250 g Piller's Sliced Meat 300-350 g,Boursin Garlic & Herbs 250 g Piller's Sliced Meat 300-350 g,,7.99,each,,3.196,100g,True,True,03/16/2023,03/22
freshco,flyer,,Cadbury Mini Eggs 943 g,Cadbury Mini Eggs 943 g,,17.99,each,,1.9077412513255565,100g,True,True,03/16/2023,03/22
freshco,flyer,,Hershey's Egg Hunt 388 g Compliments Mini Milk Chocolate Eggs 650 g,Hershey's Egg Hunt 388 g Compliments Mini Milk Chocolate Eggs 650 g,,8.49,each,,2.1881443298969074,100g,True,True,03/16/2023,03/22
freshco,flyer,,Kinder Kinder Surprise Maxi Eggs 150 g,Kinder Kinder Surprise Maxi Eggs 150 g,,9.99,each,,6.660000000000001,100g,True,True,03/16/2023,03/22
freshco,flyer,,Grape Tomatoes 680 g Product of Ontario or USA or Mexico,Grape Tomatoes 680 g Product of Ontario or USA or Mexico,,5.99,each,,0.8808823529411764,100g,True,True,03/16/2023,03/22
freshco,flyer,,Romaine Hearts 3 pk Product of USA,Romaine Hearts 3 pk Product of USA,,3.99,each,,1.33,1ea,True,True,03/16/2023,03/22
freshco,flyer,,Compliments Baby Spinach or Spring Mix 312 g,Compliments Baby Spinach or Spring Mix 312 g,,4.99,each,,1.5993589743589745,100g,True,True,03/16/2023,03/22
freshco,flyer,,"Avocado, Red or Ataulfo Mango Product of Mexico","Avocado, Red or Ataulfo Mango Product of Mexico",,1.29,each,,1.29,,True,True,03/16/2023,03/22
freshco,flyer,,Wonderful Pistachios 450 g Roasted & Salted Product of USA,Wonderful Pistachios 450 g Roasted & Salted Product of USA,,8.99,each,,1.9977777777777779,100g,True,True,03/16/2023,03/22
freshco,flyer,,Ocean Spray Dried Cranberries 1.36 kg,Ocean Spray Dried Cranberries 1.36 kg,,9.99,each,,0.7345588235294118,100g,True,True,03/16/2023,03/22
freshco,flyer,,Planters Roasted Peanuts 2 kg Product of USA,Planters Roasted Peanuts 2 kg Product of USA,,11.99,each,,0.5995,100g,True,True,03/16/2023,03/22
freshco,flyer,,Boursin Garlic & Herbs 250 g Piller's Sliced Meat 300-350 g,Boursin Garlic & Herbs 250 g Piller's Sliced Meat 300-350 g,,7.99,each,,3.196,100g,True,True,03/16/2023,03/22
freshco,flyer,,Compliments Feta 1 Kg,Compliments Feta 1 Kg,,15.99,each,,15.99,,True,True,03/16/2023,03/22
freshco,flyer,,Dragon Fruit Product of Ecuador,Dragon Fruit Product of Ecuador,,2.99,each,,2.99,,True,True,03/16/2023,03/22
freshco,flyer,,Jumbo Golden Pineapples Product of Costa Rica,Jumbo Golden Pineapples Product of Costa Rica,,3.99,each,,3.99,,True,True,03/16/2023,03/22
freshco,flyer,,Contaloupe Product of Guatemala or Brazil No. 1 Grade,Contaloupe Product of Guatemala or Brazil No. 1 Grade,,3.49,each,,3.49,,True,True,03/16/2023,03/22
freshco,flyer,,"Avocado, Red or Ataulfo Mango Product of Mexico","Avocado, Red or Ataulfo Mango Product of Mexico",,1.29,each,,1.29,,True,True,03/16/2023,03/22
freshco,flyer,,Papaya Product of Coast Rica,Papaya Product of Coast Rica,,4.99,each,,4.99,,True,True,03/16/2023,03/22
freshco,flyer,,Mini Seedless Watermelon Product of USA,Mini Seedless Watermelon Product of USA,,4.99,each,,4.99,,True,True,03/16/2023,03/22
freshco,flyer,,Mangosteen Product of Columbia,Mangosteen Product of Columbia,,1.49,each,,1.49,,True,True,03/16/2023,03/22
freshco,flyer,,Planters Roasted Peanuts 2 kg Product of USA,Planters Roasted Peanuts 2 kg Product of USA,,11.99,each,,0.5995,100g,True,True,03/16/2023,03/22
freshco,flyer,,RS Premium Natural Almonds 300 g Product of USA,RS Premium Natural Almonds 300 g Product of USA,,3.99,each,,1.33,100g,True,True,03/16/2023,03/22
freshco,flyer,,Compass Walnut Halves & Pieces 300 g Product of USA,Compass Walnut Halves & Pieces 300 g Product of USA,,3.99,each,,1.33,100g,True,True,03/16/2023,03/22
freshco,flyer,,Wonderful Pistachios No Shells Assorted 155-170g,Wonderful Pistachios No Shells Assorted 155-170g,,5.99,each,,5.99,,True,True,03/16/2023,03/22
freshco,flyer,,Dried Figs 200 g Product of Turkey,Dried Figs 200 g Product of Turkey,,1.79,each,,0.895,100g,True,True,03/16/2023,03/22
freshco,flyer,,Dried Apricots 200 g Product of Turkey,Dried Apricots 200 g Product of Turkey,,2.49,each,,1.245,100g,True,True,03/16/2023,03/22
freshco,flyer,,Barni Dates 1 kg Product of Saudi Arabia,Barni Dates 1 kg Product of Saudi Arabia,,5.49,each,,0.549,100g,True,True,03/16/2023,03/22
freshco,flyer,,"Hyacinth 4"" Pot","Hyacinth 4"" Pot",,2.99,each,,2.99,,True,True,03/16/2023,03/22
freshco,flyer,,3-Stem Hyacinth Bouquets,3-Stem Hyacinth Bouquets,,3.99,each,,3.99,,True,True,03/16/2023,03/22
freshco,flyer,,"Wheat Grass 6"" Pot","Wheat Grass 6"" Pot",,5.99,each,,5.99,,True,True,03/16/2023,03/22
freshco,flyer,,Goodnites Youth Pants 28-44 pk Huggies Pull-Ups 56-74 pk Huggies Giga Pack Diapers 36-108 pk,Goodnites Youth Pants 28-44 pk Huggies Pull-Ups 56-74 pk Huggies Giga Pack Diapers 36-108 pk,,26.99,each,,0.9639285714285714,1ea,True,True,03/16/2023,03/22
freshco,flyer,,Pampers Super Pack Diapers 48-120 pk,Pampers Super Pack Diapers 48-120 pk,,27.99,each,,0.583125,1ea,True,True,03/16/2023,03/22
freshco,flyer,,Pampers Baby Wipes 56-72 pk,Pampers Baby Wipes 56-72 pk,,3.49,each,,0.062321428571428576,1ea,True,True,03/16/2023,03/22
freshco,flyer,,Baby Gourmet Snacks 23-42 g,Baby Gourmet Snacks 23-42 g,,,each,,,100g,True,True,03/16/2023,03/22
freshco,flyer,,Nestlé Gerber Organic Purée 99-128 mL,Nestlé Gerber Organic Purée 99-128 mL,,,each,,,,True,True,03/16/2023,03/22
freshco,flyer,,Baby Gourmet Squoosh 4 pk,Baby Gourmet Squoosh 4 pk,,,each,,,1ea,True,True,03/16/2023,03/22
freshco,flyer,,Jamieson Melatonin or B Vitamins Selected Varieties,Jamieson Melatonin or B Vitamins Selected Varieties,,,each,,,,True,True,03/16/2023,03/22
freshco,flyer,,Sensodyne Toothpaste 75-100 mL,Sensodyne Toothpaste 75-100 mL,,4.99,each,,4.99,,True,True,03/16/2023,03/22
freshco,flyer,,Got 2 B Hair Styling Products 170-175 mL or 340 g,Got 2 B Hair Styling Products 170-175 mL or 340 g,,5.99,each,,1.761764705882353,100g,True,True,03/16/2023,03/22
freshco,flyer,,Garnier Whole Blends Shampoo or Conditioner 370 mL,Garnier Whole Blends Shampoo or Conditioner 370 mL,,5.49,each,,5.49,,True,True,03/16/2023,03/22
freshco,flyer,,Irish Spring Body Wash 591 mL or Softsoap Body Wash 591 mL,Irish Spring Body Wash 591 mL or Softsoap Body Wash 591 mL,,,each,,,,True,True,03/16/2023,03/22
freshco,flyer,,Boost Bottles 237 mL 6 pk,Boost Bottles 237 mL 6 pk,,10.99,each,,1.8316666666666668,1ea,True,True,03/16/2023,03/22
freshco,flyer,,"Depend or Poise Underwear, Pads or Liners 12-66 pk Selected","Depend or Poise Underwear, Pads or Liners 12-66 pk Selected",,20.99,each,,1.7491666666666665,1ea,True,True,03/16/2023,03/22
freshco,flyer,,Dial Kids Body Wash 709 mL,Dial Kids Body Wash 709 mL,,5.99,each,,5.99,,True,True,03/16/2023,03/22
freshco,flyer,,Email Acquisition,Email Acquisition,,,each,,,,True,True,03/16/2023,03/22
